country_code,year,tourist_arrivals,co2_pc,life_exp,broadband_p100,mobile_p100,hosp_beds_p1000,tour_receipts_pctexp,pm25,renew_energy_pct,rnd_pct_gdp,population,gdp_pc,urban_pct,region,income_group,country_name
MWI,1995,192000.0,0.0928861465353825,43.804,,0.003777385,,4.6845377821052,16.360569279793,81.7,,10150117,200.362370007247,13.6354392091488,Sub-Saharan Africa,Low income,Malawi
MYS,1995,7469000.0,5.91014796982981,71.979,,4.991168447,2.0299999714,6.0502299530467,23.9617408960799,6.1,,20330599,4363.14458333034,55.9232917327627,East Asia & Pacific,Upper middle income,Malaysia
NAM,1995,421000.0,0.985777103335289,57.518,,0.218018276,,,16.010369570642,32.1,,1602170,2483.20353415161,28.6711186131719,Sub-Saharan Africa,Upper middle income,Namibia
NCL,1995,86000.0,10.7087237379783,71.314,,0.413117611,,,,4.8,,200379,18107.8880778022,60.255212474193,East Asia & Pacific,High income,New Caledonia
NER,1995,35000.0,0.0855100269242412,45.504,,0.0,0.1199999973,,53.0604140498441,93.4,,9714529,237.01998956862,15.7991333007812,Sub-Saharan Africa,Low income,Niger
NGA,1995,1031000.0,0.331828273970731,45.87,,0.012016163,,1.22379487972558,62.3536352645803,88.0,,110819428,1271.61617353199,39.1364103583649,Sub-Saharan Africa,Lower middle income,Nigeria
NIC,1995,341000.0,0.602655809730135,64.869,,0.093182257,,8.31268058707723,25.4881174052956,64.6,,4642931,891.779352309996,54.4454415882899,Latin America & Caribbean,Lower middle income,Nicaragua
NLD,1995,6574000.0,11.5553508420917,77.4046341463415,,3.489425681,5.3000001907,4.51302969882636,21.0655950971218,1.2,,15459006,29301.1940492376,70.6936274148982,Europe & Central Asia,High income,Netherlands
NOR,1995,2880000.0,7.67101663981149,77.7365853658537,,22.5104391,4.0,4.8699720689617,11.8679259616858,60.0,,4359184,34658.6948344762,73.9197422341132,Europe & Central Asia,High income,Norway
NPL,1995,363000.0,0.0951181751084669,59.323,,0.0,0.1700000018,22.5482482485726,39.8015747823468,91.7,,22245439,197.843001330326,24.1000758705435,South Asia,Lower middle income,Nepal
NRU,1995,,10.6662988966901,60.063,,4.84683986,,,5.67374944154641,0.0,,10165,3932.0910939209,100.0,East Asia & Pacific,High income,Nauru
NZL,1995,1409000.0,7.38610905428214,76.7341463414634,,9.934965444,6.1999998093,,8.20451747215504,28.7,,3673400,17400.4201848172,85.392759490696,East Asia & Pacific,High income,New Zealand
OMN,1995,,7.21161711087006,71.56,,0.365289843,,,40.5557182968852,0.0,,2120528,7414.30279204109,71.6582885191073,Middle East & North Africa,High income,Oman
PAK,1995,378000.0,0.68781730049939,60.273,,0.030772819,,5.69828342207815,54.0742501584784,53.1,,134582253,450.550279346206,31.9144613917436,South Asia,Lower middle income,Pakistan
PAN,1995,417000.0,1.08950079022385,71.994,,0.0,,4.88811216377804,17.9767499422347,34.8,,2724557,3513.89737854631,58.2484116694001,Latin America & Caribbean,High income,Panama
PER,1995,,0.993527577961592,67.22,,0.300800992,,8.23968443047222,65.8633204150805,33.3,,24348919,2189.53431515311,70.8898533910601,Latin America & Caribbean,Upper middle income,Peru
PHL,1995,1760000.0,0.869338160280882,66.311,,0.713153303,,4.25825713752566,35.7270250031591,37.8,,70546246,1199.84171414993,37.3960650120444,East Asia & Pacific,Lower middle income,Philippines
PLW,1995,53000.0,13.6027357561004,63.255,,,,,6.1136960770941,0.0,,17195,7038.00523407967,71.3933455111353,East Asia & Pacific,Upper middle income,Palau
PNG,1995,,0.421074332546836,60.929,,0.0,,,14.8984291785521,70.7,,4644278,998.229967376131,14.3541875157278,East Asia & Pacific,Lower middle income,Papua New Guinea
POL,1995,82244000.0,8.91861572320848,71.8926829268293,,0.19530244,5.5,19.3946690558853,29.9820684674497,6.3,,38594998,3700.95956775144,61.5973714804995,Europe & Central Asia,High income,Poland
PRI,1995,4087000.0,,73.571,,7.746401702,,,7.20333309529743,0.5,,3683103,11579.1849969985,91.464320458156,Latin America & Caribbean,High income,Puerto Rico
PRK,1995,,,60.766,,0.0,,,24.6509334996536,9.6,,22669304,,59.0713546238722,East Asia & Pacific,Low income,"Korea, Dem. People's Rep."
PRT,1995,9511000.0,5.17342953086002,75.3121951219512,,3.391071437,3.9000000954,17.5186522495363,13.4230685490515,23.7,,10026176,11781.3618502221,51.008291015927,Europe & Central Asia,High income,Portugal
PRY,1995,15678000.0,0.832630097566611,68.778,,0.343338075,,2.88678242503251,25.4216462767827,70.2,,4579806,1978.71514099575,54.1320651066411,Latin America & Caribbean,Upper middle income,Paraguay
PSE,1995,,,69.583,,,,33.3944473546359,24.3123978727288,21.0,,2474666,1326.56285737146,67.5359347159403,Middle East & North Africa,Upper middle income,West Bank and Gaza
PYF,1995,186000.0,1.99371270841465,76.243,,0.496876161,,,,8.3,,222118,18850.3149185956,56.5423628393921,East Asia & Pacific,High income,French Polynesia
QAT,1995,,61.9123837532014,74.404,,3.585287683,,,103.735665081925,0.1,,514325,15822.5092848142,95.0736862740883,Middle East & North Africa,High income,Qatar
ROU,1995,5445000.0,5.55669007642741,69.4560975609756,,0.04024296,7.6399998665,7.32744868658939,25.5493436101966,8.6,,22684270,1650.04922365201,53.8985438392597,Europe & Central Asia,High income,Romania
RUS,1995,10290000.0,10.9955584581268,64.6907317073171,,0.059723075,11.8699998856,,24.5965894249099,3.9,,148375787,2665.77978515625,72.9352798461914,Europe & Central Asia,Upper middle income,Russian Federation
RWA,1995,,0.0779412821491215,41.518,,0.0,,,39.0881780527,88.4,,5674118,227.971147849318,8.81556593108499,Sub-Saharan Africa,Low income,Rwanda
SAU,1995,4398000.0,12.5514004415388,70.944,,0.084748378,,,53.0551028086539,0.0,,13289245,10786.4008952769,78.9202387655061,Middle East & North Africa,High income,Saudi Arabia
SDN,1995,29000.0,0.142569611064165,57.447,,0.0,,1.17474302496329,30.7605200026723,81.5,,24672143,462.585235595703,32.1100625013715,Sub-Saharan Africa,Low income,Sudan
SEN,1995,,0.399543662993394,57.336,,0.001413234,,11.1688005317343,46.4239863845958,53.2,,8848101,714.994396357297,39.808479397638,Sub-Saharan Africa,Lower middle income,Senegal
SGP,1995,7137000.0,11.9659796294857,76.2951219512195,,8.634616063,,4.78538091355553,21.2661747107009,0.4,,3524506,24914.8507020358,100.0,East Asia & Pacific,High income,Singapore
SLB,1995,11800.0001907349,0.398115387292087,66.717,,0.061302437,,8.13874948284623,8.87784645959095,54.1,,384733,1220.17919311126,14.620892263109,East Asia & Pacific,Lower middle income,Solomon Islands
SLE,1995,,0.0935017365647528,42.579,,0.0,,44.4247358600776,21.2520813747607,93.8,,4179179,208.351997250955,34.5015825546266,Sub-Saharan Africa,Low income,Sierra Leone
SLV,1995,,0.895981814666069,64.903,,0.234421373,,9.70036934441367,39.4604357240044,54.7,,5762131,1548.3763038362,52.3961349506028,Latin America & Caribbean,Upper middle income,El Salvador
SMR,1995,3368000.0,,79.031,,9.40287712,,,20.8620830092017,,,25158,,92.0680991876912,Europe & Central Asia,High income,San Marino
SOM,1995,,0.0766249347492646,50.65,,0.0,,,11.9706206911116,90.6,,7285007,210.673254610492,31.0655148002693,Sub-Saharan Africa,Low income,Somalia
SRB,1995,,,72.6157317073171,,,,,27.8840164032204,23.3,,7628264,2349.40645150289,52.9113216254578,Europe & Central Asia,Upper middle income,Serbia
SSD,1995,,,31.51,,,,,21.0202250368265,,,5225836,,14.741959594823,Sub-Saharan Africa,Low income,South Sudan
STP,1995,6199.99980926514,0.376982934505828,60.536,,0.0,,,14.0363923620661,53.9,,134895,768.710751184259,48.5003270529522,Sub-Saharan Africa,Lower middle income,São Tomé and Principe
SUR,1995,69000.0,4.65271429988011,62.779,,0.388271307,3.1,,26.1628335578192,,,429606,1609.82504373206,66.5632812810604,Latin America & Caribbean,Upper middle income,Suriname
SVK,1995,,7.85443917464364,72.2536585365854,,0.230187088,,5.74331062011212,25.6851551749815,4.2,,5361999,3787.03820237267,56.6251654840935,Europe & Central Asia,High income,Slovak Republic
SVN,1995,732000.0,7.23864449572636,73.9585365853659,,1.371147493,5.75,11.678711200381,25.0435681292465,11.5,,1989872,10738.0887611468,50.2029106884133,Europe & Central Asia,High income,Slovenia
SWE,1995,2310000.0,6.24852477172438,78.7404878048781,,22.92631064,4.9000000954,4.60868931865288,11.4209974209339,33.9,,8826939,30254.0273028727,83.9000015258789,Europe & Central Asia,High income,Sweden
SWZ,1995,,0.473263724094289,55.08,,0.0,,5.34024425854991,20.2460541316251,54.6,,970433,1750.75400773784,23.0540254640177,Sub-Saharan Africa,Lower middle income,Eswatini
SXM,1995,1024000.0,,72.849,,,,,,,,31772,,100.0,Latin America & Caribbean,High income,Sint Maarten (Dutch part)
SYC,1995,127000.0,2.62958142993732,72.4829268292683,,0.066903057,,67.4304570453252,10.2439211839089,3.0,,75304,7180.66832748656,46.8516399097002,Sub-Saharan Africa,High income,Seychelles
SYR,1995,2253000.0,2.90435866542604,70.209,,0.0,,,31.9893515397879,1.8,,14616801,779.699100153744,50.0454433199127,Middle East & North Africa,Low income,Syrian Arab Republic
TCA,1995,,3.10924863031568,71.948,,0.0,,,,0.5,,15052,,80.1875111801289,Latin America & Caribbean,High income,Turks and Caicos Islands
TCD,1995,19000.0,0.0157140934892144,47.453,,0.0,,,39.7176853926026,89.2,,7089064,203.964852705041,21.4898472014251,Sub-Saharan Africa,Low income,Chad
TGO,1995,53000.0,0.2230731507357,53.708,,0.0,,,37.9972500532786,81.5,,4110450,449.85596910209,30.8577053810879,Sub-Saharan Africa,Low income,Togo
THA,1995,6952000.0,2.70883846325686,69.757,,2.183979176,1.9900000095,13.1693773493975,34.837819045317,22.6,,59098232,2864.36515719866,24.1089855182854,East Asia & Pacific,Upper middle income,Thailand
TJK,1995,,0.424922528653643,61.389,,0.0,8.1999998093,,21.9844451965184,60.6,,5948584,207.034457343036,28.4243889333252,Europe & Central Asia,Lower middle income,Tajikistan
TKM,1995,233000.0,8.08025590326628,63.514,,0.0,10.2600002289,,32.7057379845966,0.0,,4191203,592.247247321132,44.7104145330766,Europe & Central Asia,Upper middle income,Turkmenistan
TLS,1995,,,47.543,,,,,15.1742038865584,,,868146,302.736982028369,22.5638717902731,East Asia & Pacific,Lower middle income,Timor-Leste
TON,1995,33000.0,0.992360214829926,68.592,,0.300072017,,,4.83548134226511,1.2,,100225,2084.02759539718,22.8203499530649,East Asia & Pacific,Upper middle income,Tonga
TTO,1995,282000.0,13.5635063238993,67.995,,0.48576947,3.8,8.28951131990086,14.748349391642,1.2,,1295169,4114.68908475464,55.6994390265373,Latin America & Caribbean,High income,Trinidad and Tobago
TUN,1995,4120000.0,1.72648015821856,70.785,,0.034269045,,23.0358931884442,16.2393018685851,14.4,,9161258,1968.16600944373,61.623411363114,Middle East & North Africa,Lower middle income,Tunisia
TUR,1995,7727000.0,2.94042755013342,69.734,,0.737081845,2.5,,25.2605092765114,21.9,,61024503,3845.98997887841,55.0652399803539,Europe & Central Asia,Upper middle income,Türkiye
TUV,1995,899.999976158142,0.794582881906825,62.505,,0.0,,,5.68504950840022,0.0,,9280,1284.76446104166,43.0613148507687,East Asia & Pacific,Upper middle income,Tuvalu
TZA,1995,295000.0,0.118599164454218,51.005,,0.011452853,,,16.2680088480762,93.3,,30383497,258.418334960938,20.5123885728178,Sub-Saharan Africa,Lower middle income,Tanzania
UGA,1995,160000.0,0.0456807156648049,47.706,,0.008447436,,,28.6251052152061,96.5,,20665667,278.520835668767,10.7273719125031,Sub-Saharan Africa,Low income,Uganda
UKR,1995,6127000.0,8.65703683696975,67.114,,0.027501844,11.8900003433,,34.2231927532785,1.0,,51665539,933.191772460938,67.8409658081403,Europe & Central Asia,Lower middle income,Ukraine
URY,1995,2177000.0,1.42367846231895,73.493,,1.243773961,,20.6741188547964,12.9247492042758,41.0,,3189440,6050.48632253644,90.6034292163637,Latin America & Caribbean,High income,Uruguay
USA,1995,79732000.0,19.2765452647233,75.6219512195122,,12.71760532,4.0999999046,11.8005229123474,15.7439587967843,4.7,,266278000,28690.8757013347,77.1977052961919,North America,High income,United States
UZB,1995,92000.0,4.53961242045205,64.67,,0.016203277,8.3000001907,,40.3334248780191,1.5,,22917589,582.54213674034,43.4782464742032,Europe & Central Asia,Lower middle income,Uzbekistan
VCT,1995,218000.0,1.18703871552506,70.575,,0.188309072,,,12.1589017926622,9.1,,113047,2795.36305613955,44.2664367297579,Latin America & Caribbean,Upper middle income,St. Vincent and the Grenadines
VEN,1995,879000.0,6.0098452511816,71.714,,1.826547139,,4.79448754396955,23.9999960250838,13.2,,22193821,3486.98350635919,86.352867491272,Latin America & Caribbean,,"Venezuela, RB"
VGB,1995,219000.0,4.57703370054811,74.089,,,,,,1.1,,17840,,40.9207319576729,Latin America & Caribbean,High income,British Virgin Islands
VIR,1995,1741000.0,,71.1666097560976,,,,,7.10718656584861,0.5,,107818,,85.5373565321881,Latin America & Caribbean,High income,Virgin Islands (U.S.)
VNM,1995,1351000.0,0.386844504546917,70.871,,0.031860471,,,37.5332188949512,64.9,,72049940,287.802661028593,21.4538464600183,East Asia & Pacific,Lower middle income,Vietnam
VUT,1995,82000.0,0.392344042559515,68.104,,0.070921154,,,9.06278334376342,45.4,,167137,1491.78967004617,20.2407963936871,East Asia & Pacific,Lower middle income,Vanuatu
WSM,1995,,0.689621937387236,69.469,,0.0,,55.3807975725698,4.69384616545696,58.6,,174571,1288.10473321401,21.5591351263865,East Asia & Pacific,Lower middle income,Samoa
XKX,1995,,,68.782,,,,,,,,2137514,,37.3096898581184,Europe & Central Asia,Upper middle income,Kosovo
YEM,1995,,0.683105217512596,60.532,,0.051231611,,,39.5635707222756,1.2,,16740058,764.414656090937,23.7984859251509,Middle East & North Africa,Low income,"Yemen, Rep."
ZAF,1995,4684000.0,8.60715269957718,61.603,,1.216293771,,7.71463700003543,24.255796473669,18.1,,44541554,3855.6340871567,53.2962166180026,Sub-Saharan Africa,Upper middle income,South Africa
ZMB,1995,163000.0,0.237588454163186,46.051,,0.017814096,,,20.6422719802224,87.1,,8785763,433.312782642118,38.4031143188477,Sub-Saharan Africa,Lower middle income,Zambia
ZWE,1995,1416000.0,1.33653529671266,51.144,,0.0,,,15.6219169322475,67.1,,10974599,648.315259628165,31.429986132892,Sub-Saharan Africa,Lower middle income,Zimbabwe
ABW,1996,957000.0,20.3183533653846,72.856,,3.777528741,,26.580602006689,,0.2,,83021,16620.9545555513,65.3738042700838,Latin America & Caribbean,High income,Aruba
AFG,1996,,0.066044698489874,52.83,,0.0,,,48.1055819356348,33.9,,17763266,,17.9596489092802,South Asia,Low income,Afghanistan
AGO,1996,21000.0,0.71230634143843,46.418,,0.02292929,,0.708603698277291,23.2528391658595,72.9,,14170973,531.115366543271,45.4556005898678,Sub-Saharan Africa,Lower middle income,Angola
ALB,1996,287000.0,0.636625312930768,74.113,,0.070307774,3.1400001049,25.207830517565,22.2875298779189,51.6,,3168033,1020.97618050188,38.8996042444751,Europe & Central Asia,Upper middle income,Albania
AND,1996,,7.06507147296457,81.009,,8.555349432,3.1800000668,,15.3684908992983,13.9,,63984,19130.1597151312,93.1706078927605,Europe & Central Asia,High income,Andorra
ARE,1996,,15.9700815240644,71.82,,7.534161116,2.6400001049,,56.3210403579807,0.1,,2597564,28323.1586889615,78.2689693716933,Middle East & North Africa,High income,United Arab Emirates
ARG,1996,2614000.0,3.8114572852461,73.056,,1.884803688,3.2899999619,10.4662293040609,18.8744499667915,8.6,0.41749,35513793,7663.21271287469,88.3954731355194,Latin America & Caribbean,Upper middle income,Argentina
ARM,1996,13000.0,0.809046418882557,69.0061219512195,,0.009093946,7.1300001144,4.86816261319141,29.512193083618,12.5,,3278735,487.068624404558,66.0590724916631,Europe & Central Asia,Upper middle income,Armenia
ASM,1996,35000.0,,71.576,,2.385321101,,,4.76524399217867,0.0,,53353,,85.5389811700152,East Asia & Pacific,High income,American Samoa
ATG,1996,498000.0,3.87898661871265,73.839,,1.862517551,3.8800001144,,10.4846260680099,0.0,,69612,9756.08717951992,34.1856194875816,Latin America & Caribbean,High income,Antigua and Barbuda
AUS,1996,4165000.0,16.5018003932063,78.0780487804878,,21.90881813,8.5,14.8817290249683,6.24274679044039,8.9,1.66218,18224767,22055.838490507,85.2405932056372,East Asia & Pacific,High income,Australia
AUT,1996,17090000.0,7.9380082992661,76.8707317073171,,7.523308814,9.3000001907,,23.2381278255596,24.1,1.58947,7959017,29645.9451251491,66.1109299621598,Europe & Central Asia,High income,Austria
AZE,1996,210000.0,4.02647275537808,62.66,,0.213860635,9.8100004196,7.18857395087808,23.5301849756156,1.7,0.23533,7763000,409.185543774103,52.1216049194336,Europe & Central Asia,Upper middle income,Azerbaijan
BDI,1996,27000.0,0.0400624918061443,44.807,,0.009459562,,4.20425400439146,38.3408610371084,93.5,,6070506,143.156741187159,7.33629447383088,Sub-Saharan Africa,Low income,Burundi
BEL,1996,5829000.0,11.6238342474975,77.1873170731707,,4.72351216,,,21.2084567863565,1.2,1.74299,10156637,27489.5551770488,80.6844777619461,Europe & Central Asia,High income,Belgium
BEN,1996,516000.0,0.207591275657959,55.648,,0.043634125,,12.1876335300126,43.3550450813132,84.2,,6391858,369.394384135736,37.126775626037,Sub-Saharan Africa,Lower middle income,Benin
BFA,1996,131000.0,0.0682298658648217,49.693,,0.00494294,1.4199999571,,39.5252588886444,85.8,0.15834,10655942,242.733171352672,15.3191448028844,Sub-Saharan Africa,Low income,Burkina Faso
BGD,1996,166000.0,0.198152233396907,58.94,,0.003336757,,,63.8480214902751,62.1,,124862179,371.917937677345,21.9780786680138,South Asia,Lower middle income,Bangladesh
BGR,1996,6811000.0,6.76324103837626,70.8973170731707,,0.316471968,10.470000267,8.64742175761644,29.5072356118099,3.5,0.41826,8362826,1470.26721873691,67.6981964111328,Europe & Central Asia,Upper middle income,Bulgaria
BHR,1996,1988000.0,26.9954792730892,73.61,,6.334195172,,10.9717107187268,61.0178845566309,0.0,,573792,12091.7802188235,88.1420275292704,Middle East & North Africa,High income,Bahrain
BHS,1996,3416000.0,5.87929454878607,71.464,,1.622656855,3.9400000572,76.1004590872266,9.1544241770403,0.0,,306268,11783.797197226,80.7886692099075,Latin America & Caribbean,High income,"Bahamas, The"
BIH,1996,,1.12618023911895,73.454,,0.03838526,,,35.3178257151843,32.9,,3875246,718.933797141505,41.2583401993513,Europe & Central Asia,Upper middle income,Bosnia and Herzegovina
BLR,1996,,5.92169970472441,68.5121951219512,,0.062741587,12.2700004578,0.910706021110464,29.7464401995446,3.5,0.99852,10159569,1427.26896385327,68.2737426757812,Europe & Central Asia,Upper middle income,Belarus
BLZ,1996,349000.0,1.4415657350381,69.363,,1.040792985,2.1300001144,30.7299163822802,19.2580812421671,42.7,,210310,4043.26517997242,47.5323526855742,Latin America & Caribbean,Upper middle income,Belize
BMU,1996,570000.0,8.78191887442,76.52,,13.3355615,6.3000001907,,6.64445869362676,0.4,,59813,45063.6149332085,100.0,North America,High income,Bermuda
BOL,1996,313000.0,1.27342177972678,60.287,,0.418055648,1.6699999571,7.61655229143976,83.0553121115214,32.4,0.32544,8021736,922.113259069714,59.9202441998117,Latin America & Caribbean,Lower middle income,Bolivia
BRA,1996,2666000.0,1.72686421676611,68.108,,1.504575585,3.1099998951,1.41698091646669,26.6380008185416,44.5,,164202549,5179.13052002464,78.3021415455398,Latin America & Caribbean,Upper middle income,Brazil
BRB,1996,957000.0,3.1989832369464,74.065,,2.390846062,7.5599999428,53.2623025527014,12.2500669716794,15.2,,262284,9011.77884838722,63.1164247737166,Latin America & Caribbean,High income,Barbados
BRN,1996,837000.0,15.9822513365649,73.079,,14.21442475,,,9.39030304130418,0.0,,298276,25692.2357348562,69.3322406854373,East Asia & Pacific,High income,Brunei Darussalam
BTN,1996,5199.99980926514,0.579057236723014,59.982,,0.0,,,30.1326395404989,93.2,,548784,552.873891403681,24.7320934855918,South Asia,Lower middle income,Bhutan
BWA,1996,656000.0,1.71912771342718,54.284,,0.0,,4.4108164127457,17.2357308349906,46.4,,1535914,3156.26865681161,50.354167296711,Sub-Saharan Africa,Upper middle income,Botswana
CAF,1996,21000.0,0.0683062359767869,47.7,,0.031841169,,,32.159875520866,91.7,,3435965,293.306575328658,37.5194864230787,Sub-Saharan Africa,Low income,Central African Republic
CAN,1996,43256000.0,16.1573715535574,78.220243902439,,11.81927704,4.5999999046,4.31826704688161,9.15453995961682,22.1,1.60682,29610218,21296.9723536904,77.8924633929695,North America,High income,Canada
CHE,1996,6730000.0,5.6401025191428,78.8960975609756,,9.374002343,,8.83886366817818,22.1794083589461,16.7,2.37649,7071850,48837.8072568268,72.0359167090865,Europe & Central Asia,High income,Switzerland
CHI,1996,,,77.8,,,,,,,,145565,,30.3922462731803,Europe & Central Asia,High income,Channel Islands
CHL,1996,,3.34531135909618,75.555,,2.185860172,2.6700000763,5.98078906236894,26.7502527285488,32.2,,14734046,5333.50438729711,84.8148594016272,Latin America & Caribbean,High income,Chile
CHN,1996,51128000.0,2.84430958153669,70.823,,0.557926117,2.5499999523,,43.9653370794285,30.5,0.56014,1217550000,713.337387811657,30.4798641204834,East Asia & Pacific,Upper middle income,China
CIV,1996,237000.0,0.522835332711047,51.596,,0.091479639,,,24.2395542630655,74.0,,15442312,1170.23622049666,41.6377848898263,Sub-Saharan Africa,Lower middle income,Côte d'Ivoire
